student_id,date_registered,first_date_watched,first_date_purchased,days_diff_reg_watch,days_diff_watch_purch
279945,2022-07-01,2022-09-07,NULL,68,NULL
279947,2022-07-01,2022-07-01,2022-07-04,0,3
279951,2022-07-01,2022-07-01,NULL,0,NULL
279955,2022-07-01,2022-07-01,NULL,0,NULL
279956,2022-07-01,2022-07-01,NULL,0,NULL
279958,2022-07-01,2022-07-01,NULL,0,NULL
279965,2022-07-01,2022-07-01,NULL,0,NULL
279969,2022-07-01,2022-07-01,NULL,0,NULL
279973,2022-07-01,2022-07-31,NULL,30,NULL
279974,2022-07-01,2022-07-01,NULL,0,NULL
279977,2022-07-01,2022-07-01,NULL,0,NULL
279978,2022-07-01,2022-07-01,NULL,0,NULL
279979,2022-07-01,2022-07-01,NULL,0,NULL
279981,2022-07-01,2022-07-01,NULL,0,NULL
279983,2022-07-01,2022-07-01,NULL,0,NULL
279985,2022-07-01,2022-07-01,NULL,0,NULL
279986,2022-07-01,2022-07-11,NULL,10,NULL
279987,2022-07-01,2022-07-01,NULL,0,NULL
279993,2022-07-01,2022-07-01,NULL,0,NULL
279995,2022-07-01,2022-07-01,NULL,0,NULL
279996,2022-07-01,2022-07-01,NULL,0,NULL
279998,2022-07-01,2022-07-01,NULL,0,NULL
280001,2022-07-01,2022-07-01,NULL,0,NULL
280004,2022-07-01,2022-07-01,NULL,0,NULL
280006,2022-07-01,2022-07-01,NULL,0,NULL
280010,2022-07-01,2022-07-01,NULL,0,NULL
280011,2022-07-01,2022-07-01,2022-07-01,0,0
280012,2022-07-01,2022-07-01,NULL,0,NULL
280013,2022-07-01,2022-07-01,NULL,0,NULL
280019,2022-07-02,2022-07-02,2022-07-02,0,0
280020,2022-07-02,2022-07-02,NULL,0,NULL
280021,2022-07-02,2022-07-02,NULL,0,NULL
280024,2022-07-02,2022-07-02,NULL,0,NULL
280026,2022-07-02,2022-07-02,NULL,0,NULL
280027,2022-07-02,2022-07-23,NULL,21,NULL
280029,2022-07-02,2022-07-02,NULL,0,NULL
280031,2022-07-02,2022-07-02,2022-07-07,0,5
280032,2022-07-02,2022-07-02,NULL,0,NULL
280034,2022-07-02,2022-07-02,NULL,0,NULL
280041,2022-07-02,2022-07-02,NULL,0,NULL
280045,2022-07-02,2022-07-02,NULL,0,NULL
280046,2022-07-02,2022-07-02,NULL,0,NULL
280048,2022-07-02,2022-07-02,2022-09-23,0,83
280049,2022-07-02,2022-07-02,NULL,0,NULL
280050,2022-07-02,2022-09-23,NULL,83,NULL
280052,2022-07-02,2022-07-02,NULL,0,NULL
280058,2022-07-02,2022-07-04,NULL,2,NULL
280059,2022-07-02,2022-07-02,NULL,0,NULL
280061,2022-07-02,2022-07-02,NULL,0,NULL
280062,2022-07-02,2022-07-06,NULL,4,NULL
280067,2022-07-02,2022-07-02,2022-07-02,0,0
280068,2022-07-02,2022-07-02,NULL,0,NULL
280069,2022-07-02,2022-07-02,NULL,0,NULL
280072,2022-07-02,2022-07-02,NULL,0,NULL
280075,2022-07-02,2022-07-02,NULL,0,NULL
280076,2022-07-02,2022-07-02,NULL,0,NULL
280078,2022-07-02,2022-07-02,NULL,0,NULL
280085,2022-07-02,2022-07-02,NULL,0,NULL
280088,2022-07-02,2022-07-03,NULL,1,NULL
280090,2022-07-02,2022-07-02,NULL,0,NULL
280093,2022-07-02,2022-07-02,NULL,0,NULL
280094,2022-07-02,2022-07-02,NULL,0,NULL
280097,2022-07-02,2022-07-02,NULL,0,NULL
280101,2022-07-02,2022-07-02,NULL,0,NULL
280104,2022-07-02,2022-07-02,NULL,0,NULL
280106,2022-07-02,2022-07-02,NULL,0,NULL
280107,2022-07-02,2022-07-05,NULL,3,NULL
280109,2022-07-02,2022-07-02,NULL,0,NULL
280110,2022-07-02,2022-07-02,NULL,0,NULL
280113,2022-07-02,2022-07-03,NULL,1,NULL
280114,2022-07-02,2022-07-02,2022-07-02,0,0
280117,2022-07-02,2022-07-02,NULL,0,NULL
280121,2022-07-02,2022-07-05,2022-07-05,3,0
280122,2022-07-02,2022-07-02,NULL,0,NULL
280124,2022-07-02,2022-07-03,NULL,1,NULL
280126,2022-07-02,2022-07-02,2022-07-03,0,1
280127,2022-07-02,2022-07-08,NULL,6,NULL
280128,2022-07-02,2022-07-02,NULL,0,NULL
280130,2022-07-02,2022-07-02,NULL,0,NULL
280133,2022-07-03,2022-07-03,NULL,0,NULL
280134,2022-07-03,2022-07-04,2022-07-04,1,0
280135,2022-07-03,2022-07-03,NULL,0,NULL
280136,2022-07-03,2022-07-03,NULL,0,NULL
280139,2022-07-03,2022-07-03,NULL,0,NULL
280140,2022-07-03,2022-07-03,2022-07-03,0,0
280141,2022-07-03,2022-07-03,NULL,0,NULL
280142,2022-07-03,2022-07-03,2022-07-03,0,0
280143,2022-07-03,2022-07-03,NULL,0,NULL
280145,2022-07-03,2022-07-05,2022-07-05,2,0
280148,2022-07-03,2022-07-03,2022-09-20,0,79
280149,2022-07-03,2022-07-03,NULL,0,NULL
280150,2022-07-03,2022-07-04,NULL,1,NULL
280151,2022-07-03,2022-07-03,NULL,0,NULL
280152,2022-07-03,2022-08-15,NULL,43,NULL
280153,2022-07-03,2022-07-08,NULL,5,NULL
280155,2022-07-03,2022-07-03,NULL,0,NULL
280158,2022-07-03,2022-07-03,NULL,0,NULL
280159,2022-07-03,2022-07-03,2022-07-04,0,1
280161,2022-07-03,2022-07-03,NULL,0,NULL
280162,2022-07-03,2022-07-03,NULL,0,NULL
280168,2022-07-03,2022-07-06,NULL,3,NULL
280172,2022-07-03,2022-08-13,NULL,41,NULL
280175,2022-07-03,2022-07-03,NULL,0,NULL
280178,2022-07-03,2022-07-03,NULL,0,NULL
280179,2022-07-03,2022-07-03,NULL,0,NULL
280180,2022-07-03,2022-07-03,NULL,0,NULL
280182,2022-07-03,2022-07-05,NULL,2,NULL
280185,2022-07-03,2022-07-03,NULL,0,NULL
280187,2022-07-03,2022-07-03,NULL,0,NULL
280190,2022-07-03,2022-07-03,NULL,0,NULL
280193,2022-07-03,2022-07-03,2022-07-08,0,5
280194,2022-07-03,2022-07-03,NULL,0,NULL
280195,2022-07-03,2022-07-03,NULL,0,NULL
280196,2022-07-03,2022-07-03,NULL,0,NULL
280197,2022-07-03,2022-07-03,NULL,0,NULL
280198,2022-07-03,2022-07-03,NULL,0,NULL
280199,2022-07-03,2022-07-03,NULL,0,NULL
280207,2022-07-03,2022-07-10,2022-07-10,7,0
280208,2022-07-03,2022-07-03,2022-07-10,0,7
280212,2022-07-03,2022-07-04,NULL,1,NULL
280213,2022-07-03,2022-07-03,NULL,0,NULL
280215,2022-07-03,2022-07-03,NULL,0,NULL
280216,2022-07-03,2022-08-16,NULL,44,NULL
280217,2022-07-03,2022-07-03,NULL,0,NULL
280218,2022-07-03,2022-07-04,2022-07-04,1,0
280219,2022-07-03,2022-07-03,NULL,0,NULL
280220,2022-07-03,2022-08-13,NULL,41,NULL
280228,2022-07-04,2022-07-04,NULL,0,NULL
280230,2022-07-04,2022-07-04,NULL,0,NULL
280232,2022-07-04,2022-07-04,NULL,0,NULL
280233,2022-07-04,2022-07-04,2022-07-04,0,0
280236,2022-07-04,2022-07-04,NULL,0,NULL
280237,2022-07-04,2022-07-04,NULL,0,NULL
280243,2022-07-04,2022-08-15,NULL,42,NULL
280244,2022-07-04,2022-07-04,2023-02-21,0,232
280246,2022-07-04,2022-07-04,NULL,0,NULL
280248,2022-07-04,2022-07-04,NULL,0,NULL
280249,2022-07-04,2022-07-08,2022-07-11,4,3
280250,2022-07-04,2022-07-06,NULL,2,NULL
280253,2022-07-04,2022-07-04,NULL,0,NULL
280254,2022-07-04,2022-07-04,NULL,0,NULL
280258,2022-07-04,2022-10-01,NULL,89,NULL
280262,2022-07-04,2022-07-04,NULL,0,NULL
280268,2022-07-04,2022-07-04,NULL,0,NULL
280269,2022-07-04,2022-07-04,NULL,0,NULL
280272,2022-07-04,2022-07-04,NULL,0,NULL
280274,2022-07-04,2022-07-04,NULL,0,NULL
280275,2022-07-04,2022-07-05,NULL,1,NULL
280276,2022-07-04,2022-07-04,NULL,0,NULL
280278,2022-07-04,2022-07-04,NULL,0,NULL
280279,2022-07-04,2022-07-06,NULL,2,NULL
280280,2022-07-04,2022-07-04,NULL,0,NULL
280284,2022-07-04,2022-07-04,NULL,0,NULL
280286,2022-07-04,2022-07-05,NULL,1,NULL
280287,2022-07-04,2022-07-04,NULL,0,NULL
280294,2022-07-04,2022-07-04,NULL,0,NULL
280295,2022-07-04,2022-07-04,NULL,0,NULL
280300,2022-07-04,2022-07-04,NULL,0,NULL
280301,2022-07-04,2022-07-05,NULL,1,NULL
280302,2022-07-04,2022-07-04,NULL,0,NULL
280303,2022-07-04,2022-07-04,NULL,0,NULL
280304,2022-07-04,2022-07-04,NULL,0,NULL
280305,2022-07-04,2022-07-04,NULL,0,NULL
280312,2022-07-04,2022-07-04,NULL,0,NULL
280315,2022-07-04,2022-07-04,NULL,0,NULL
280317,2022-07-04,2022-07-04,NULL,0,NULL
280321,2022-07-04,2022-07-04,NULL,0,NULL
280324,2022-07-04,2022-07-04,2022-07-06,0,2
280326,2022-07-04,2022-07-04,NULL,0,NULL
280327,2022-07-04,2022-07-04,NULL,0,NULL
280329,2022-07-04,2022-07-04,NULL,0,NULL
280330,2022-07-04,2022-08-15,2022-09-29,42,45
280331,2022-07-04,2022-07-04,NULL,0,NULL
280332,2022-07-04,2022-07-04,NULL,0,NULL
280336,2022-07-04,2022-07-04,NULL,0,NULL
280337,2022-07-04,2022-07-04,NULL,0,NULL
280342,2022-07-05,2022-07-05,NULL,0,NULL
280343,2022-07-05,2022-07-08,NULL,3,NULL
280345,2022-07-05,2022-09-28,2022-09-30,85,2
280346,2022-07-05,2022-07-05,2022-07-08,0,3
280348,2022-07-05,2022-07-05,NULL,0,NULL
280352,2022-07-05,2022-07-05,NULL,0,NULL
280358,2022-07-05,2022-07-05,NULL,0,NULL
280359,2022-07-05,2022-07-05,NULL,0,NULL
280361,2022-07-05,2022-07-09,NULL,4,NULL
280363,2022-07-05,2022-07-05,NULL,0,NULL
280365,2022-07-05,2022-07-05,NULL,0,NULL
280367,2022-07-05,2022-07-05,NULL,0,NULL
280368,2022-07-05,2022-07-05,NULL,0,NULL
280370,2022-07-05,2022-07-05,NULL,0,NULL
280371,2022-07-05,2022-07-05,NULL,0,NULL
280372,2022-07-05,2022-08-18,2022-08-22,44,4
280373,2022-07-05,2022-09-29,2022-09-29,86,0
280374,2022-07-05,2022-07-05,NULL,0,NULL
280376,2022-07-05,2022-07-05,NULL,0,NULL
280378,2022-07-05,2022-07-05,NULL,0,NULL
280379,2022-07-05,2022-07-05,2022-07-26,0,21
280380,2022-07-05,2022-07-05,NULL,0,NULL
280383,2022-07-05,2022-07-05,NULL,0,NULL
280384,2022-07-05,2022-07-05,NULL,0,NULL
280385,2022-07-05,2022-07-05,NULL,0,NULL
280386,2022-07-05,2022-07-05,NULL,0,NULL
280391,2022-07-05,2022-07-05,NULL,0,NULL
280392,2022-07-05,2022-07-05,NULL,0,NULL
280393,2022-07-05,2022-07-05,NULL,0,NULL
280396,2022-07-05,2022-07-06,2022-07-11,1,5
280397,2022-07-05,2022-07-05,NULL,0,NULL
280400,2022-07-05,2022-07-05,NULL,0,NULL
280402,2022-07-05,2022-07-05,NULL,0,NULL
280406,2022-07-05,2022-07-05,NULL,0,NULL
280407,2022-07-05,2022-07-05,NULL,0,NULL
280409,2022-07-05,2022-07-14,2022-11-23,9,132
280410,2022-07-05,2022-07-05,NULL,0,NULL
280411,2022-07-05,2022-08-16,NULL,42,NULL
280421,2022-07-05,2022-07-05,NULL,0,NULL
280422,2022-07-05,2022-07-05,NULL,0,NULL
280424,2022-07-05,2022-07-14,NULL,9,NULL
280426,2022-07-05,2022-07-05,NULL,0,NULL
280427,2022-07-05,2022-07-06,2022-07-06,1,0
280430,2022-07-05,2022-07-05,NULL,0,NULL
280431,2022-07-05,2022-07-05,NULL,0,NULL
280432,2022-07-05,2022-07-05,NULL,0,NULL
280436,2022-07-05,2022-07-05,NULL,0,NULL
280437,2022-07-05,2022-07-05,NULL,0,NULL
280442,2022-07-05,2022-07-21,NULL,16,NULL
280444,2022-07-05,2022-07-05,NULL,0,NULL
280445,2022-07-05,2022-07-05,NULL,0,NULL
280447,2022-07-05,2022-07-15,NULL,10,NULL
280448,2022-07-05,2022-07-06,2022-07-06,1,0
280449,2022-07-05,2022-07-05,NULL,0,NULL
280455,2022-07-05,2022-07-05,NULL,0,NULL
280458,2022-07-05,2022-08-12,2022-08-13,38,1
280459,2022-07-05,2022-07-05,NULL,0,NULL
280461,2022-07-05,2022-07-05,2022-07-05,0,0
280466,2022-07-05,2022-07-08,NULL,3,NULL
280469,2022-07-05,2022-07-05,NULL,0,NULL
280472,2022-07-05,2022-07-10,NULL,5,NULL
280476,2022-07-06,2022-07-06,NULL,0,NULL
280477,2022-07-06,2022-07-06,NULL,0,NULL
280480,2022-07-06,2022-07-06,NULL,0,NULL
280481,2022-07-06,2022-07-06,NULL,0,NULL
280482,2022-07-06,2022-07-06,NULL,0,NULL
280483,2022-07-06,2022-07-06,NULL,0,NULL
280484,2022-07-06,2022-07-06,NULL,0,NULL
280486,2022-07-06,2022-07-06,NULL,0,NULL
280489,2022-07-06,2022-07-06,2022-07-06,0,0
280490,2022-07-06,2022-07-06,NULL,0,NULL
280496,2022-07-06,2022-10-22,2022-10-22,108,0
280498,2022-07-06,2022-07-06,NULL,0,NULL
280500,2022-07-06,2022-07-06,NULL,0,NULL
280504,2022-07-06,2022-07-06,NULL,0,NULL
280506,2022-07-06,2022-07-06,NULL,0,NULL
280507,2022-07-06,2022-07-06,NULL,0,NULL
280508,2022-07-06,2022-07-06,NULL,0,NULL
280511,2022-07-06,2022-07-12,NULL,6,NULL
280512,2022-07-06,2022-07-06,NULL,0,NULL
280516,2022-07-06,2022-07-06,2022-07-06,0,0
280519,2022-07-06,2022-07-06,NULL,0,NULL
280521,2022-07-06,2022-07-06,NULL,0,NULL
280522,2022-07-06,2022-07-06,NULL,0,NULL
280524,2022-07-06,2022-07-06,NULL,0,NULL
280526,2022-07-06,2022-07-07,NULL,1,NULL
280527,2022-07-06,2022-07-06,NULL,0,NULL
280529,2022-07-06,2022-07-06,NULL,0,NULL
280532,2022-07-06,2022-07-06,NULL,0,NULL
280534,2022-07-06,2022-08-15,NULL,40,NULL
280535,2022-07-06,2022-07-06,NULL,0,NULL
280538,2022-07-06,2022-07-06,NULL,0,NULL
280539,2022-07-06,2022-07-06,NULL,0,NULL
280547,2022-07-06,2022-07-13,2022-07-20,7,7
280548,2022-07-06,2022-07-06,2022-07-07,0,1
280552,2022-07-06,2022-07-06,2022-07-06,0,0
280555,2022-07-06,2022-07-06,NULL,0,NULL
280557,2022-07-06,2022-07-06,NULL,0,NULL
280558,2022-07-06,2022-07-06,NULL,0,NULL
280563,2022-07-06,2022-07-06,NULL,0,NULL
280564,2022-07-06,2022-07-26,NULL,20,NULL
280565,2022-07-06,2022-07-06,NULL,0,NULL
280567,2022-07-06,2022-08-01,NULL,26,NULL
280570,2022-07-06,2022-07-06,NULL,0,NULL
280577,2022-07-06,2022-07-06,NULL,0,NULL
280579,2022-07-06,2022-07-06,NULL,0,NULL
280580,2022-07-06,2022-07-06,NULL,0,NULL
280581,2022-07-06,2022-07-06,NULL,0,NULL
280583,2022-07-06,2022-07-07,NULL,1,NULL
280584,2022-07-06,2022-07-06,NULL,0,NULL
280586,2022-07-06,2022-07-12,NULL,6,NULL
280587,2022-07-06,2022-07-06,NULL,0,NULL
280589,2022-07-06,2022-07-06,NULL,0,NULL
280591,2022-07-06,2022-07-06,NULL,0,NULL
280594,2022-07-06,2022-07-06,NULL,0,NULL
280595,2022-07-06,2022-07-06,NULL,0,NULL
280596,2022-07-06,2022-07-09,NULL,3,NULL
280598,2022-07-07,2022-07-07,NULL,0,NULL
280599,2022-07-07,2022-07-07,NULL,0,NULL
280601,2022-07-07,2022-07-11,NULL,4,NULL
280604,2022-07-07,2022-07-07,NULL,0,NULL
280609,2022-07-07,2022-07-13,NULL,6,NULL
280611,2022-07-07,2022-08-15,2022-08-15,39,0
280612,2022-07-07,2022-07-07,NULL,0,NULL
280613,2022-07-07,2022-07-07,2022-07-13,0,6
280616,2022-07-07,2022-07-07,NULL,0,NULL
280618,2022-07-07,2022-07-07,NULL,0,NULL
280619,2022-07-07,2022-07-07,NULL,0,NULL
280623,2022-07-07,2022-07-07,NULL,0,NULL
280624,2022-07-07,2022-07-07,NULL,0,NULL
280628,2022-07-07,2022-07-07,NULL,0,NULL
280631,2022-07-07,2022-07-07,NULL,0,NULL
280632,2022-07-07,2022-07-07,NULL,0,NULL
280633,2022-07-07,2022-08-17,NULL,41,NULL
280634,2022-07-07,2022-07-07,NULL,0,NULL
280635,2022-07-07,2022-07-07,NULL,0,NULL
280644,2022-07-07,2022-07-09,2022-09-21,2,74
280646,2022-07-07,2022-07-07,NULL,0,NULL
280647,2022-07-07,2022-07-07,NULL,0,NULL
280649,2022-07-07,2022-07-07,NULL,0,NULL
280650,2022-07-07,2022-07-07,NULL,0,NULL
280651,2022-07-07,2022-07-11,NULL,4,NULL
280653,2022-07-07,2022-07-07,NULL,0,NULL
280655,2022-07-07,2022-07-07,NULL,0,NULL
280656,2022-07-07,2022-07-07,NULL,0,NULL
280659,2022-07-07,2022-07-07,NULL,0,NULL
280664,2022-07-07,2022-07-07,NULL,0,NULL
280678,2022-07-07,2022-07-07,NULL,0,NULL
280680,2022-07-07,2022-07-07,NULL,0,NULL
280685,2022-07-07,2022-08-15,NULL,39,NULL
280689,2022-07-07,2022-07-15,2022-07-15,8,0
280691,2022-07-07,2022-07-07,NULL,0,NULL
280692,2022-07-07,2022-07-07,NULL,0,NULL
280694,2022-07-07,2022-07-07,NULL,0,NULL
280696,2022-07-07,2022-07-07,NULL,0,NULL
280697,2022-07-07,2022-07-07,NULL,0,NULL
280702,2022-07-07,2022-07-07,NULL,0,NULL
280706,2022-07-07,2022-07-07,NULL,0,NULL
280708,2022-07-07,2022-07-07,NULL,0,NULL
280709,2022-07-07,2022-07-07,2022-07-08,0,1
280711,2022-07-07,2022-07-07,NULL,0,NULL
280712,2022-07-07,2022-07-07,NULL,0,NULL
280714,2022-07-08,2022-07-08,2023-04-11,0,277
280716,2022-07-08,2022-07-08,NULL,0,NULL
280717,2022-07-08,2022-07-08,NULL,0,NULL
280721,2022-07-08,2022-07-08,NULL,0,NULL
280722,2022-07-08,2022-07-08,NULL,0,NULL
280723,2022-07-08,2022-07-08,NULL,0,NULL
280724,2022-07-08,2022-07-08,2022-07-08,0,0
280725,2022-07-08,2022-07-08,NULL,0,NULL
280726,2022-07-08,2022-07-08,NULL,0,NULL
280728,2022-07-08,2022-07-08,NULL,0,NULL
280729,2022-07-08,2022-07-08,NULL,0,NULL
280730,2022-07-08,2022-07-08,NULL,0,NULL
280732,2022-07-08,2022-07-08,NULL,0,NULL
280734,2022-07-08,2022-07-10,NULL,2,NULL
280736,2022-07-08,2022-07-08,NULL,0,NULL
280737,2022-07-08,2022-07-12,NULL,4,NULL
280738,2022-07-08,2022-07-08,NULL,0,NULL
280739,2022-07-08,2022-07-08,NULL,0,NULL
280742,2022-07-08,2022-07-08,NULL,0,NULL
280745,2022-07-08,2022-07-08,NULL,0,NULL
280751,2022-07-08,2022-07-08,NULL,0,NULL
280753,2022-07-08,2022-07-08,NULL,0,NULL
280754,2022-07-08,2022-07-08,NULL,0,NULL
280762,2022-07-08,2022-07-08,NULL,0,NULL
280763,2022-07-08,2022-07-08,NULL,0,NULL
280767,2022-07-08,2022-07-08,NULL,0,NULL
280770,2022-07-08,2022-08-04,NULL,27,NULL
280772,2022-07-08,2022-07-08,2022-07-08,0,0
280779,2022-07-08,2022-07-08,NULL,0,NULL
280780,2022-07-08,2022-07-08,NULL,0,NULL
280784,2022-07-08,2022-10-18,NULL,102,NULL
280785,2022-07-08,2022-07-08,NULL,0,NULL
280788,2022-07-08,2022-07-08,NULL,0,NULL
280789,2022-07-08,2022-07-08,NULL,0,NULL
280792,2022-07-08,2022-07-10,NULL,2,NULL
280793,2022-07-08,2022-07-08,NULL,0,NULL
280794,2022-07-08,2022-07-08,2022-07-08,0,0
280795,2022-07-08,2022-07-08,NULL,0,NULL
280796,2022-07-08,2022-07-08,NULL,0,NULL
280797,2022-07-08,2022-07-08,NULL,0,NULL
280798,2022-07-08,2022-07-08,NULL,0,NULL
280799,2022-07-08,2022-07-08,NULL,0,NULL
280800,2022-07-08,2022-07-08,NULL,0,NULL
280804,2022-07-08,2022-07-08,NULL,0,NULL
280807,2022-07-08,2022-07-08,NULL,0,NULL
280810,2022-07-08,2022-07-08,NULL,0,NULL
280811,2022-07-08,2022-07-08,2022-07-08,0,0
280813,2022-07-08,2022-07-08,NULL,0,NULL
280814,2022-07-08,2022-07-08,2022-07-08,0,0
280818,2022-07-08,2022-07-08,2022-07-08,0,0
280820,2022-07-08,2022-07-08,NULL,0,NULL
280821,2022-07-08,2022-07-08,2022-07-19,0,11
280822,2022-07-08,2022-07-08,NULL,0,NULL
280823,2022-07-08,2022-07-08,NULL,0,NULL
280825,2022-07-08,2022-07-13,2022-07-15,5,2
280827,2022-07-08,2022-07-08,2022-07-08,0,0
280828,2022-07-08,2022-07-08,NULL,0,NULL
280829,2022-07-08,2022-07-08,NULL,0,NULL
280830,2022-07-08,2022-07-08,NULL,0,NULL
280836,2022-07-08,2022-07-09,NULL,1,NULL
280837,2022-07-08,2022-07-12,NULL,4,NULL
280839,2022-07-08,2022-07-08,2022-08-06,0,29
280845,2022-07-09,2022-07-09,NULL,0,NULL
280847,2022-07-09,2022-07-09,NULL,0,NULL
280850,2022-07-09,2022-07-09,2022-07-10,0,1
280851,2022-07-09,2022-07-09,NULL,0,NULL
280853,2022-07-09,2022-07-09,2022-07-28,0,19
280854,2022-07-09,2022-07-13,NULL,4,NULL
280860,2022-07-09,2022-07-09,NULL,0,NULL
280862,2022-07-09,2022-07-09,NULL,0,NULL
280863,2022-07-09,2022-07-09,2022-07-14,0,5
280865,2022-07-09,2022-07-09,NULL,0,NULL
280867,2022-07-09,2022-07-09,NULL,0,NULL
280868,2022-07-09,2022-07-10,2022-07-10,1,0
280869,2022-07-09,2022-07-09,NULL,0,NULL
280870,2022-07-09,2022-07-09,NULL,0,NULL
280873,2022-07-09,2022-07-09,NULL,0,NULL
280875,2022-07-09,2022-07-09,NULL,0,NULL
280879,2022-07-09,2022-07-09,NULL,0,NULL
280881,2022-07-09,2022-08-08,NULL,30,NULL
280883,2022-07-09,2022-07-09,NULL,0,NULL
280884,2022-07-09,2022-07-09,NULL,0,NULL
280888,2022-07-09,2022-07-09,NULL,0,NULL
280890,2022-07-09,2022-07-09,NULL,0,NULL
280891,2022-07-09,2022-07-10,NULL,1,NULL
280892,2022-07-09,2022-07-13,NULL,4,NULL
280894,2022-07-09,2022-07-09,NULL,0,NULL
280896,2022-07-09,2022-07-09,NULL,0,NULL
280897,2022-07-09,2022-07-09,2022-10-12,0,95
280899,2022-07-09,2022-07-09,NULL,0,NULL
280901,2022-07-09,2022-07-09,NULL,0,NULL
280907,2022-07-09,2022-07-09,NULL,0,NULL
280908,2022-07-09,2022-07-09,NULL,0,NULL
280909,2022-07-09,2022-07-09,NULL,0,NULL
280911,2022-07-09,2022-07-09,NULL,0,NULL
280916,2022-07-09,2022-07-09,NULL,0,NULL
280918,2022-07-09,2022-08-17,NULL,39,NULL
280923,2022-07-09,2022-07-09,NULL,0,NULL
280924,2022-07-09,2022-07-09,NULL,0,NULL
280925,2022-07-09,2022-07-09,NULL,0,NULL
280926,2022-07-09,2022-07-09,NULL,0,NULL
280927,2022-07-09,2022-07-09,NULL,0,NULL
280929,2022-07-09,2022-07-09,NULL,0,NULL
280930,2022-07-09,2022-07-09,NULL,0,NULL
280931,2022-07-09,2022-07-09,NULL,0,NULL
280932,2022-07-09,2022-07-09,2022-07-16,0,7
280937,2022-07-09,2022-07-09,NULL,0,NULL
280939,2022-07-09,2022-07-09,NULL,0,NULL
280940,2022-07-09,2022-07-09,NULL,0,NULL
280942,2022-07-09,2022-07-24,NULL,15,NULL
280943,2022-07-09,2022-07-09,NULL,0,NULL
280944,2022-07-09,2022-07-09,NULL,0,NULL
280945,2022-07-09,2022-08-15,NULL,37,NULL
280946,2022-07-09,2022-07-09,2022-07-09,0,0
280948,2022-07-10,2022-08-12,NULL,33,NULL
280951,2022-07-10,2022-07-10,NULL,0,NULL
280953,2022-07-10,2022-07-24,2022-07-24,14,0
280954,2022-07-10,2022-07-10,2022-07-10,0,0
280955,2022-07-10,2022-07-10,NULL,0,NULL
280956,2022-07-10,2022-07-10,NULL,0,NULL
280957,2022-07-10,2022-07-10,NULL,0,NULL
280961,2022-07-10,2022-10-04,NULL,86,NULL
280962,2022-07-10,2022-07-10,NULL,0,NULL
280963,2022-07-10,2022-07-10,NULL,0,NULL
280966,2022-07-10,2022-07-15,NULL,5,NULL
280967,2022-07-10,2022-07-10,NULL,0,NULL
280968,2022-07-10,2022-07-10,NULL,0,NULL
280969,2022-07-10,2022-07-10,NULL,0,NULL
280970,2022-07-10,2022-07-10,NULL,0,NULL
280971,2022-07-10,2022-07-10,NULL,0,NULL
280973,2022-07-10,2022-07-13,NULL,3,NULL
280974,2022-07-10,2022-07-10,NULL,0,NULL
280978,2022-07-10,2022-07-10,NULL,0,NULL
280983,2022-07-10,2022-07-10,NULL,0,NULL
280993,2022-07-10,2022-07-10,NULL,0,NULL
280994,2022-07-10,2022-07-10,NULL,0,NULL
280995,2022-07-10,2022-07-10,NULL,0,NULL
280998,2022-07-10,2022-07-10,NULL,0,NULL
281001,2022-07-10,2022-07-10,NULL,0,NULL
281002,2022-07-10,2022-07-10,NULL,0,NULL
281005,2022-07-10,2022-07-10,NULL,0,NULL
281008,2022-07-10,2022-07-10,NULL,0,NULL
281009,2022-07-10,2022-07-10,NULL,0,NULL
281010,2022-07-10,2022-07-10,2022-07-21,0,11
281011,2022-07-10,2022-07-10,NULL,0,NULL
281012,2022-07-10,2022-07-10,NULL,0,NULL
281013,2022-07-10,2022-07-19,NULL,9,NULL
281019,2022-07-10,2022-07-10,NULL,0,NULL
281022,2022-07-10,2022-07-17,2022-11-27,7,133
281025,2022-07-10,2022-07-10,NULL,0,NULL
281027,2022-07-10,2022-07-10,NULL,0,NULL
281028,2022-07-10,2022-07-11,NULL,1,NULL
281029,2022-07-10,2022-07-10,NULL,0,NULL
281030,2022-07-10,2022-07-10,NULL,0,NULL
281031,2022-07-10,2022-07-10,NULL,0,NULL
281033,2022-07-10,2022-07-21,NULL,11,NULL
281039,2022-07-10,2022-07-10,NULL,0,NULL
281040,2022-07-10,2022-07-10,NULL,0,NULL
281042,2022-07-10,2022-07-10,NULL,0,NULL
281043,2022-07-10,2022-07-11,NULL,1,NULL
281045,2022-07-10,2022-07-10,NULL,0,NULL
281046,2022-07-10,2022-07-16,NULL,6,NULL
281047,2022-07-10,2022-07-11,NULL,1,NULL
281051,2022-07-11,2022-07-11,NULL,0,NULL
281054,2022-07-11,2022-07-11,NULL,0,NULL
281056,2022-07-11,2022-07-11,NULL,0,NULL
281058,2022-07-11,2022-07-11,NULL,0,NULL
281059,2022-07-11,2022-07-23,NULL,12,NULL
281062,2022-07-11,2022-07-11,NULL,0,NULL
281063,2022-07-11,2022-07-11,NULL,0,NULL
281065,2022-07-11,2022-07-11,NULL,0,NULL
281067,2022-07-11,2022-07-11,NULL,0,NULL
281069,2022-07-11,2022-07-11,NULL,0,NULL
281070,2022-07-11,2022-07-11,NULL,0,NULL
281071,2022-07-11,2022-07-11,2022-07-11,0,0
281074,2022-07-11,2022-07-11,2022-10-12,0,93
